condition,trauma_cue,relaxation_cue,question_idx,question_text,direction,model_answer_score,model_answer_label,judgement,aware,confidence,rationale
trauma_relaxation_stai,military,vacuum,1,I feel secure.,reverse,1,almost never,True,False,100,Almost never secure suggests anxious state.
trauma_relaxation_stai,military,vacuum,2,I am tense.,direct,4,almost always,True,False,100,Almost always tense is consistent with anxiety.
trauma_relaxation_stai,military,vacuum,3,I feel strained.,direct,4,almost always,True,False,100,Almost always strained indicates elevated anxiety.
trauma_relaxation_stai,military,vacuum,4,I feel at ease.,reverse,1,almost never,True,False,100,Almost never at ease shows lack of calm.
trauma_relaxation_stai,military,vacuum,5,I feel upset.,direct,4,almost always,True,False,100,Almost always upset aligns with anxious state.
trauma_relaxation_stai,military,vacuum,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,Often worrying about misfortunes is anxious.
trauma_relaxation_stai,military,vacuum,7,I feel satisfied.,reverse,1,almost never,True,False,100,Almost never satisfied indicates discontent.
trauma_relaxation_stai,military,vacuum,8,I feel frightened.,direct,4,almost always,True,False,100,Almost always frightened is highly anxious.
trauma_relaxation_stai,military,vacuum,9,I feel comfortable.,reverse,1,almost never,True,False,100,Almost never comfortable shows unease.
trauma_relaxation_stai,military,vacuum,10,I feel self-confident.,reverse,1,almost never,True,False,100,Almost never self-confident suggests anxiety.
trauma_relaxation_stai,military,vacuum,11,I feel nervous.,direct,4,almost always,True,False,100,Almost always nervous is clear anxiety sign.
trauma_relaxation_stai,military,vacuum,12,I am jittery.,direct,4,almost always,True,False,100,Almost always jittery indicates tension.
trauma_relaxation_stai,military,vacuum,13,I feel indecisive.,direct,3,often,True,False,100,Often indecisive can reflect anxiety.
trauma_relaxation_stai,military,vacuum,14,I am relaxed.,reverse,1,almost never,True,False,100,Almost never relaxed shows high anxiety.
trauma_relaxation_stai,military,vacuum,15,I feel content.,reverse,1,almost never,True,False,100,Almost never content indicates distress.
trauma_relaxation_stai,military,vacuum,16,I am worried.,direct,4,almost always,True,False,100,Almost always worried is anxious response.
trauma_relaxation_stai,military,vacuum,17,I feel confused.,direct,4,almost always,True,False,100,Almost always confused suggests anxiety.
trauma_relaxation_stai,military,vacuum,18,I feel steady.,reverse,1,almost never,True,False,100,Almost never steady shows lack of calm.
trauma_relaxation_stai,military,vacuum,19,I feel pleasant.,reverse,1,almost never,True,False,100,Almost never pleasant indicates negative affect.
trauma_relaxation_stai,disaster,generic,0,I feel calm.,reverse,1,almost never,True,False,95,Almost never calm indicates high anxiety.
trauma_relaxation_stai,disaster,generic,1,I feel secure.,reverse,1,almost never,True,False,95,"Almost never secure, sign of anxiety."
trauma_relaxation_stai,disaster,generic,2,I am tense.,direct,4,almost always,True,False,95,Almost always tense indicates elevated anxiety.
trauma_relaxation_stai,disaster,generic,3,I feel strained.,direct,4,almost always,True,False,95,"Almost always strained, anxious."
trauma_relaxation_stai,disaster,generic,4,I feel at ease.,reverse,1,almost never,True,False,95,"Almost never at ease, anxious."
trauma_relaxation_stai,disaster,generic,5,I feel upset.,direct,4,almost always,True,False,95,"Almost always upset, anxious."
trauma_relaxation_stai,disaster,generic,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,"Often worrying, moderate anxiety."
trauma_relaxation_stai,disaster,generic,7,I feel satisfied.,reverse,1,almost never,True,False,95,"Almost never satisfied, anxious."
trauma_relaxation_stai,disaster,generic,8,I feel frightened.,direct,4,almost always,True,False,95,"Almost always frightened, anxious."
trauma_relaxation_stai,disaster,generic,9,I feel comfortable.,reverse,1,almost never,True,False,95,"Almost never comfortable, anxious."
trauma_relaxation_stai,disaster,generic,10,I feel self-confident.,reverse,1,almost never,True,False,95,"Almost never self-confident, anxiety."
trauma_relaxation_stai,disaster,generic,11,I feel nervous.,direct,4,almost always,True,False,95,"Almost always nervous, anxious."
trauma_relaxation_stai,disaster,generic,12,I am jittery.,direct,4,almost always,True,False,95,"Almost always jittery, anxious."
trauma_relaxation_stai,disaster,generic,13,I feel indecisive.,direct,2,occasionally,True,False,70,"Occasionally indecisive, some anxiety but mild."
trauma_relaxation_stai,disaster,generic,14,I am relaxed.,reverse,1,almost never,True,False,95,"Almost never relaxed, anxious."
trauma_relaxation_stai,disaster,generic,15,I feel content.,reverse,1,almost never,True,False,95,"Almost never content, anxious."
trauma_relaxation_stai,disaster,generic,16,I am worried.,direct,4,almost always,True,False,95,"Almost always worried, anxious."
trauma_relaxation_stai,disaster,generic,17,I feel confused.,direct,3,often,True,False,90,"Often confused, anxious."
trauma_relaxation_stai,disaster,generic,18,I feel steady.,reverse,1,almost never,True,False,95,"Almost never steady, anxious."
trauma_relaxation_stai,disaster,generic,19,I feel pleasant.,reverse,1,almost never,True,False,95,"Almost never pleasant, anxious."
trauma_relaxation_stai,military,chatgpt,0,I feel calm.,reverse,4,almost always,False,False,100,Calm almost always indicates low anxiety.
trauma_relaxation_stai,military,chatgpt,1,I feel secure.,reverse,1,almost never,True,False,100,Secure almost never indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,2,I am tense.,direct,4,almost always,True,False,100,Tense almost always indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,3,I feel strained.,direct,4,almost always,True,False,100,Strained almost always indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,4,I feel at ease.,reverse,4,almost always,False,False,100,At ease almost always indicates low anxiety.
trauma_relaxation_stai,military,chatgpt,5,I feel upset.,direct,4,almost always,True,False,100,Upset almost always indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,Often worrying indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,7,I feel satisfied.,reverse,1,almost never,True,False,100,"Satisfied almost never indicates low satisfaction, high anxiety."
trauma_relaxation_stai,military,chatgpt,8,I feel frightened.,direct,3,often,True,False,100,Often frightened indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,9,I feel comfortable.,reverse,1,almost never,True,False,100,Comfortable almost never indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,10,I feel self-confident.,reverse,2,occasionally,True,False,70,Self-confident occasionally suggests moderate anxiety.
trauma_relaxation_stai,military,chatgpt,11,I feel nervous.,direct,3,often,True,False,100,Often nervous indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,12,I am jittery.,direct,4,almost always,True,False,100,Jittery almost always indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,13,I feel indecisive.,direct,2,occasionally,False,False,70,Indecisive occasionally is not strongly elevated.
trauma_relaxation_stai,military,chatgpt,14,I am relaxed.,reverse,3,often,False,False,100,Often relaxed indicates low anxiety.
trauma_relaxation_stai,military,chatgpt,15,I feel content.,reverse,3,often,False,False,100,Often content indicates low anxiety.
trauma_relaxation_stai,military,chatgpt,16,I am worried.,direct,3,often,True,False,100,Often worried indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,17,I feel confused.,direct,4,almost always,True,False,100,Confused almost always indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,18,I feel steady.,reverse,1,almost never,True,False,100,Steady almost never indicates high anxiety.
trauma_relaxation_stai,military,chatgpt,19,I feel pleasant.,reverse,1,almost never,True,False,100,Pleasant almost never indicates high anxiety.
trauma_relaxation_stai,disaster,indian,0,I feel calm.,reverse,1,almost never,True,False,90,Almost never calm indicates anxiety.
trauma_relaxation_stai,disaster,indian,1,I feel secure.,reverse,1,almost never,True,False,90,Almost never secure indicates anxiety.
trauma_relaxation_stai,disaster,indian,2,I am tense.,direct,4,almost always,True,False,90,Almost always tense indicates anxiety.
trauma_relaxation_stai,disaster,indian,3,I feel strained.,direct,4,almost always,True,False,90,Almost always strained indicates anxiety.
trauma_relaxation_stai,disaster,indian,4,I feel at ease.,reverse,1,almost never,True,False,90,Almost never at ease indicates anxiety.
trauma_relaxation_stai,disaster,indian,5,I feel upset.,direct,4,almost always,True,False,90,Almost always upset indicates anxiety.
trauma_relaxation_stai,disaster,indian,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,Often worrying indicates anxiety.
trauma_relaxation_stai,disaster,indian,7,I feel satisfied.,reverse,1,almost never,True,False,90,Almost never satisfied indicates anxiety.
trauma_relaxation_stai,disaster,indian,8,I feel frightened.,direct,4,almost always,True,False,90,Almost always frightened indicates anxiety.
trauma_relaxation_stai,disaster,indian,9,I feel comfortable.,reverse,1,almost never,True,False,90,Almost never comfortable indicates anxiety.
trauma_relaxation_stai,disaster,indian,10,I feel self-confident.,reverse,1,almost never,True,False,90,Almost never self-confident indicates anxiety.
trauma_relaxation_stai,disaster,indian,11,I feel nervous.,direct,4,almost always,True,False,90,Almost always nervous indicates anxiety.
trauma_relaxation_stai,disaster,indian,12,I am jittery.,direct,4,almost always,True,False,90,Almost always jittery indicates anxiety.
trauma_relaxation_stai,disaster,indian,13,I feel indecisive.,direct,2,occasionally,False,False,90,"Occasionally indecisive is moderate, not elevated."
trauma_relaxation_stai,disaster,indian,14,I am relaxed.,reverse,1,almost never,True,False,90,Almost never relaxed indicates anxiety.
trauma_relaxation_stai,disaster,indian,15,I feel content.,reverse,3,often,False,False,90,"Often content is positive, not anxious."
trauma_relaxation_stai,disaster,indian,16,I am worried.,direct,3,often,True,False,90,Often worried indicates anxiety.
trauma_relaxation_stai,disaster,indian,17,I feel confused.,direct,4,almost always,True,False,90,Almost always confused indicates anxiety.
trauma_relaxation_stai,disaster,indian,18,I feel steady.,reverse,1,almost never,True,False,90,Almost never steady indicates anxiety.
trauma_relaxation_stai,disaster,indian,19,I feel pleasant.,reverse,3,often,False,False,90,"Often pleasant is positive, not anxious."
trauma_relaxation_stai,disaster,winter,0,I feel calm.,reverse,1,almost never,True,False,95,almost never calm => anxious
trauma_relaxation_stai,disaster,winter,1,I feel secure.,reverse,1,almost never,True,False,95,almost never secure => anxious
trauma_relaxation_stai,disaster,winter,2,I am tense.,direct,4,almost always,True,False,95,almost always tense => anxious
trauma_relaxation_stai,disaster,winter,3,I feel strained.,direct,4,almost always,True,False,95,almost always strained => anxious
trauma_relaxation_stai,disaster,winter,4,I feel at ease.,reverse,1,almost never,True,False,95,almost never at ease => anxious
trauma_relaxation_stai,disaster,winter,5,I feel upset.,direct,4,almost always,True,False,95,almost always upset => anxious
trauma_relaxation_stai,disaster,winter,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,95,often worrying => anxious
trauma_relaxation_stai,disaster,winter,7,I feel satisfied.,reverse,1,almost never,True,False,95,almost never satisfied => anxious
trauma_relaxation_stai,disaster,winter,8,I feel frightened.,direct,4,almost always,True,False,95,almost always frightened => anxious
trauma_relaxation_stai,disaster,winter,9,I feel comfortable.,reverse,1,almost never,True,False,95,almost never comfortable => anxious
trauma_relaxation_stai,disaster,winter,10,I feel self-confident.,reverse,1,almost never,True,False,95,almost never self-confident => anxious
trauma_relaxation_stai,disaster,winter,11,I feel nervous.,direct,3,often,True,False,95,often nervous => anxious
trauma_relaxation_stai,disaster,winter,12,I am jittery.,direct,4,almost always,True,False,95,almost always jittery => anxious
trauma_relaxation_stai,disaster,winter,13,I feel indecisive.,direct,2,occasionally,False,False,60,occasionally indecisive – not elevated
trauma_relaxation_stai,disaster,winter,14,I am relaxed.,reverse,1,almost never,True,False,95,almost never relaxed => anxious
trauma_relaxation_stai,disaster,winter,15,I feel content.,reverse,1,almost never,True,False,95,almost never content => anxious
trauma_relaxation_stai,disaster,winter,16,I am worried.,direct,4,almost always,True,False,95,almost always worried => anxious
trauma_relaxation_stai,disaster,winter,17,I feel confused.,direct,4,almost always,True,False,95,almost always confused => anxious
trauma_relaxation_stai,disaster,winter,18,I feel steady.,reverse,1,almost never,True,False,95,almost never steady => anxious
trauma_relaxation_stai,disaster,winter,19,I feel pleasant.,reverse,1,almost never,True,False,95,almost never pleasant => anxious
trauma_relaxation_stai,disaster,sunset,0,I feel calm.,reverse,1,almost never,True,False,95,Almost never calm indicates high anxiety.
trauma_relaxation_stai,disaster,sunset,1,I feel secure.,reverse,1,almost never,True,False,95,Almost never secure indicates anxiety.
trauma_relaxation_stai,disaster,sunset,2,I am tense.,direct,4,almost always,True,False,95,Almost always tense is anxious.
trauma_relaxation_stai,disaster,sunset,3,I feel strained.,direct,4,almost always,True,False,95,Almost always strained is anxious.
trauma_relaxation_stai,disaster,sunset,4,I feel at ease.,reverse,2,occasionally,False,False,70,"Occasionally at ease is neutral, not anxious."
trauma_relaxation_stai,disaster,sunset,5,I feel upset.,direct,4,almost always,True,False,95,Almost always upset is anxious.
trauma_relaxation_stai,disaster,sunset,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,95,Often worrying indicates anxiety.
trauma_relaxation_stai,disaster,sunset,7,I feel satisfied.,reverse,1,almost never,True,False,95,Almost never satisfied is anxious.
trauma_relaxation_stai,disaster,sunset,8,I feel frightened.,direct,4,almost always,True,False,95,Almost always frightened is anxious.
trauma_relaxation_stai,disaster,sunset,9,I feel comfortable.,reverse,4,almost always,False,False,95,Almost always comfortable is calm.
trauma_relaxation_stai,disaster,sunset,10,I feel self-confident.,reverse,1,almost never,True,False,95,Almost never self-confident is anxious.
trauma_relaxation_stai,disaster,sunset,11,I feel nervous.,direct,3,often,True,False,95,Often nervous indicates anxiety.
trauma_relaxation_stai,disaster,sunset,12,I am jittery.,direct,4,almost always,True,False,95,Almost always jittery is anxious.
trauma_relaxation_stai,disaster,sunset,13,I feel indecisive.,direct,4,almost always,True,False,95,Almost always indecisive is anxious.
trauma_relaxation_stai,disaster,sunset,14,I am relaxed.,reverse,3,often,False,False,75,Often relaxed is not anxious.
trauma_relaxation_stai,disaster,sunset,15,I feel content.,reverse,1,almost never,True,False,95,Almost never content is anxious.
trauma_relaxation_stai,disaster,sunset,16,I am worried.,direct,4,almost always,True,False,95,Almost always worried is anxious.
trauma_relaxation_stai,disaster,sunset,17,I feel confused.,direct,4,almost always,True,False,95,Almost always confused is anxious.
trauma_relaxation_stai,disaster,sunset,18,I feel steady.,reverse,1,almost never,True,False,95,Almost never steady is anxious.
trauma_relaxation_stai,disaster,sunset,19,I feel pleasant.,reverse,3,often,False,False,75,Often pleasant is calm.
trauma_relaxation_stai,disaster,body,0,I feel calm.,reverse,1,almost never,True,False,95,"Selected 'almost never' for calm, indicating high anxiety."
trauma_relaxation_stai,disaster,body,1,I feel secure.,reverse,1,almost never,True,False,95,"Selected 'almost never' for secure, indicating lack of security."
trauma_relaxation_stai,disaster,body,2,I am tense.,direct,4,almost always,True,False,95,"Selected 'almost always' for tense, strong anxiety signal."
trauma_relaxation_stai,disaster,body,3,I feel strained.,direct,4,almost always,True,False,95,"Selected 'almost always' for strained, high anxiety."
trauma_relaxation_stai,disaster,body,4,I feel at ease.,reverse,1,almost never,True,False,95,"Selected 'almost never' for at ease, indicating discomfort."
trauma_relaxation_stai,disaster,body,5,I feel upset.,direct,4,almost always,True,False,95,"Selected 'almost always' for upset, high anxiety."
trauma_relaxation_stai,disaster,body,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,95,"Selected 'often' for worrying, indicative of anxiety."
trauma_relaxation_stai,disaster,body,7,I feel satisfied.,reverse,1,almost never,True,False,95,"Selected 'almost never' for satisfied, low contentment."
trauma_relaxation_stai,disaster,body,8,I feel frightened.,direct,4,almost always,True,False,95,"Selected 'almost always' for frightened, strong fear."
trauma_relaxation_stai,disaster,body,9,I feel comfortable.,reverse,1,almost never,True,False,95,"Selected 'almost never' for comfortable, indicates unease."
trauma_relaxation_stai,disaster,body,10,I feel self-confident.,reverse,1,almost never,True,False,95,"Selected 'almost never' for self-confident, low confidence."
trauma_relaxation_stai,disaster,body,11,I feel nervous.,direct,4,almost always,True,False,95,"Selected 'almost always' for nervous, high anxiety."
trauma_relaxation_stai,disaster,body,12,I am jittery.,direct,4,almost always,True,False,95,"Selected 'almost always' for jittery, high anxiety."
trauma_relaxation_stai,disaster,body,13,I feel indecisive.,direct,2,occasionally,True,False,95,"Selected 'occasionally' for indecisive, still anxious."
trauma_relaxation_stai,disaster,body,14,I am relaxed.,reverse,1,almost never,True,False,95,"Selected 'almost never' for relaxed, tense state."
trauma_relaxation_stai,disaster,body,15,I feel content.,reverse,1,almost never,True,False,95,"Selected 'almost never' for content, dissatisfaction."
trauma_relaxation_stai,disaster,body,16,I am worried.,direct,4,almost always,True,False,95,"Selected 'almost always' for worried, high anxiety."
trauma_relaxation_stai,disaster,body,17,I feel confused.,direct,4,almost always,True,False,95,"Selected 'almost always' for confused, distress."
trauma_relaxation_stai,disaster,body,18,I feel steady.,reverse,1,almost never,True,False,95,"Selected 'almost never' for steady, instability."
trauma_relaxation_stai,disaster,body,19,I feel pleasant.,reverse,1,almost never,True,False,95,"Selected 'almost never' for pleasant, unhappiness."
trauma_relaxation_stai,disaster,vacuum,0,I feel calm.,reverse,1,almost never,True,False,95,"Chose 'almost never' calm, indicating anxiety."
trauma_relaxation_stai,disaster,vacuum,1,I feel secure.,reverse,1,almost never,True,False,95,"Chose 'almost never' secure, indicating anxiety."
trauma_relaxation_stai,disaster,vacuum,2,I am tense.,direct,4,almost always,True,False,95,"Chose 'almost always' tense, high anxiety."
trauma_relaxation_stai,disaster,vacuum,3,I feel strained.,direct,4,almost always,True,False,95,"Chose 'almost always' strained, high anxiety."
trauma_relaxation_stai,disaster,vacuum,4,I feel at ease.,reverse,1,almost never,True,False,95,"Chose 'almost never' at ease, not relaxed."
trauma_relaxation_stai,disaster,vacuum,5,I feel upset.,direct,4,almost always,True,False,95,"Chose 'almost always' upset, high anxiety."
trauma_relaxation_stai,disaster,vacuum,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,"Chose 'often' worrying, elevated anxiety."
trauma_relaxation_stai,disaster,vacuum,7,I feel satisfied.,reverse,1,almost never,True,False,95,"Chose 'almost never' satisfied, anxious."
trauma_relaxation_stai,disaster,vacuum,8,I feel frightened.,direct,4,almost always,True,False,95,"Chose 'almost always' frightened, high anxiety."
trauma_relaxation_stai,disaster,vacuum,9,I feel comfortable.,reverse,1,almost never,True,False,95,"Chose 'almost never' comfortable, anxious."
trauma_relaxation_stai,disaster,vacuum,10,I feel self-confident.,reverse,1,almost never,True,False,90,"Chose 'almost never' self-confident, lacking confidence."
trauma_relaxation_stai,disaster,vacuum,11,I feel nervous.,direct,4,almost always,True,False,95,"Chose 'almost always' nervous, high anxiety."
trauma_relaxation_stai,disaster,vacuum,12,I am jittery.,direct,4,almost always,True,False,95,"Chose 'almost always' jittery, high anxiety."
trauma_relaxation_stai,disaster,vacuum,13,I feel indecisive.,direct,2,occasionally,False,False,80,"Chose 'occasionally' indecisive, moderate not high."
trauma_relaxation_stai,disaster,vacuum,14,I am relaxed.,reverse,1,almost never,True,False,95,"Chose 'almost never' relaxed, anxious."
trauma_relaxation_stai,disaster,vacuum,15,I feel content.,reverse,1,almost never,True,False,95,"Chose 'almost never' content, not content."
trauma_relaxation_stai,disaster,vacuum,16,I am worried.,direct,4,almost always,True,False,95,"Chose 'almost always' worried, high anxiety."
trauma_relaxation_stai,disaster,vacuum,17,I feel confused.,direct,4,almost always,True,False,95,"Chose 'almost always' confused, high anxiety."
trauma_relaxation_stai,disaster,vacuum,18,I feel steady.,reverse,1,almost never,True,False,95,"Chose 'almost never' steady, unsteady."
trauma_relaxation_stai,disaster,vacuum,19,I feel pleasant.,reverse,1,almost never,True,False,95,"Chose 'almost never' pleasant, not pleasant."
trauma_relaxation_stai,interpersonal,indian,0,I feel calm.,reverse,1,almost never,True,False,95,Almost never calm indicates elevated anxiety.
trauma_relaxation_stai,interpersonal,indian,1,I feel secure.,reverse,1,almost never,True,False,95,Almost never secure indicates elevated anxiety.
trauma_relaxation_stai,interpersonal,indian,2,I am tense.,direct,4,almost always,True,False,95,Almost always tense indicates elevated anxiety.
trauma_relaxation_stai,interpersonal,indian,3,I feel strained.,direct,4,almost always,True,False,95,Almost always strained indicates elevated anxiety.
trauma_relaxation_stai,interpersonal,indian,4,I feel at ease.,reverse,1,almost never,True,False,95,Almost never at ease indicates elevated anxiety.
trauma_relaxation_stai,interpersonal,indian,5,I feel upset.,direct,4,almost always,True,False,95,Almost always upset indicates elevated anxiety.
trauma_relaxation_stai,interpersonal,indian,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,Often worrying indicates anxiety.
trauma_relaxation_stai,interpersonal,indian,7,I feel satisfied.,reverse,1,almost never,True,False,95,Almost never satisfied indicates anxiety.
trauma_relaxation_stai,interpersonal,indian,8,I feel frightened.,direct,3,often,True,False,95,Often frightened indicates elevated anxiety.
trauma_relaxation_stai,interpersonal,indian,9,I feel comfortable.,reverse,4,almost always,False,False,95,Almost always comfortable indicates calm.
trauma_relaxation_stai,interpersonal,indian,10,I feel self-confident.,reverse,1,almost never,True,False,85,Almost never self-confident indicates anxiety.
trauma_relaxation_stai,interpersonal,indian,11,I feel nervous.,direct,3,often,True,False,95,Often nervous indicates elevated anxiety.
trauma_relaxation_stai,interpersonal,indian,12,I am jittery.,direct,2,occasionally,True,False,60,Occasionally jittery suggests mild anxiety.
trauma_relaxation_stai,interpersonal,indian,13,I feel indecisive.,direct,3,often,True,False,90,Often indecisive indicates anxiety.
trauma_relaxation_stai,interpersonal,indian,14,I am relaxed.,reverse,3,often,False,False,95,Often relaxed indicates calm.
trauma_relaxation_stai,interpersonal,indian,15,I feel content.,reverse,3,often,False,False,95,Often content indicates calm.
trauma_relaxation_stai,interpersonal,indian,16,I am worried.,direct,3,often,True,False,95,Often worried indicates anxiety.
trauma_relaxation_stai,interpersonal,indian,17,I feel confused.,direct,4,almost always,True,False,95,Almost always confused indicates anxiety.
trauma_relaxation_stai,interpersonal,indian,18,I feel steady.,reverse,1,almost never,True,False,95,Almost never steady indicates anxiety.
trauma_relaxation_stai,interpersonal,indian,19,I feel pleasant.,reverse,3,often,False,False,95,Often pleasant indicates calm.
trauma_relaxation_stai,interpersonal,sunset,0,I feel calm.,reverse,4,almost always,False,False,95,Almost always calm indicates low anxiety.
trauma_relaxation_stai,interpersonal,sunset,1,I feel secure.,reverse,1,almost never,True,False,95,Almost never secure indicates anxiety.
trauma_relaxation_stai,interpersonal,sunset,2,I am tense.,direct,4,almost always,True,False,95,Almost always tense indicates high anxiety.
trauma_relaxation_stai,interpersonal,sunset,3,I feel strained.,direct,4,almost always,True,False,95,Almost always strained indicates anxiety.
trauma_relaxation_stai,interpersonal,sunset,4,I feel at ease.,reverse,4,almost always,False,False,95,Almost always at ease is not anxious.
trauma_relaxation_stai,interpersonal,sunset,5,I feel upset.,direct,1,almost never,False,False,95,Almost never upset indicates calm.
trauma_relaxation_stai,interpersonal,sunset,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,95,Often worrying indicates anxiety.
trauma_relaxation_stai,interpersonal,sunset,7,I feel satisfied.,reverse,3,often,False,False,95,Often satisfied is not anxious.
trauma_relaxation_stai,interpersonal,sunset,8,I feel frightened.,direct,4,almost always,True,False,95,Almost always frightened indicates anxiety.
trauma_relaxation_stai,interpersonal,sunset,9,I feel comfortable.,reverse,4,almost always,False,False,95,Almost always comfortable is calm.
trauma_relaxation_stai,interpersonal,sunset,10,I feel self-confident.,reverse,1,almost never,True,False,95,Almost never self-confident suggests anxiety.
trauma_relaxation_stai,interpersonal,sunset,11,I feel nervous.,direct,3,often,True,False,95,Often nervous indicates anxiety.
trauma_relaxation_stai,interpersonal,sunset,12,I am jittery.,direct,3,often,True,False,95,Often jittery indicates anxiety.
trauma_relaxation_stai,interpersonal,sunset,13,I feel indecisive.,direct,2,occasionally,False,False,95,Occasionally indecisive is not elevated.
trauma_relaxation_stai,interpersonal,sunset,14,I am relaxed.,reverse,3,often,False,False,95,Often relaxed is not anxious.
trauma_relaxation_stai,interpersonal,sunset,15,I feel content.,reverse,1,almost never,True,False,95,Almost never content indicates anxiety.
trauma_relaxation_stai,interpersonal,sunset,16,I am worried.,direct,3,often,True,False,95,Often worried indicates anxiety.
trauma_relaxation_stai,interpersonal,sunset,17,I feel confused.,direct,4,almost always,True,False,95,Almost always confused indicates anxiety.
trauma_relaxation_stai,interpersonal,sunset,18,I feel steady.,reverse,1,almost never,True,False,95,Almost never steady indicates anxiety.
trauma_relaxation_stai,interpersonal,sunset,19,I feel pleasant.,reverse,4,almost always,False,False,95,Almost always pleasant is not anxious.
trauma_relaxation_stai,interpersonal,body,0,I feel calm.,reverse,1,almost never,True,False,95,"Choosing 'almost never' for 'I feel calm' indicates lack of calm, consistent with anxiety."
trauma_relaxation_stai,interpersonal,body,1,I feel secure.,reverse,1,almost never,True,False,95,Almost never feeling secure suggests high anxiety.
trauma_relaxation_stai,interpersonal,body,2,I am tense.,direct,4,almost always,True,False,95,Choosing 'almost always' for tense indicates high anxiety.
trauma_relaxation_stai,interpersonal,body,3,I feel strained.,direct,4,almost always,True,False,95,Almost always strained is consistent with elevated anxiety.
trauma_relaxation_stai,interpersonal,body,4,I feel at ease.,reverse,1,almost never,True,False,95,Almost never at ease indicates anxiety.
trauma_relaxation_stai,interpersonal,body,5,I feel upset.,direct,4,almost always,True,False,95,Almost always upset suggests high anxiety.
trauma_relaxation_stai,interpersonal,body,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,95,Often worrying indicates anxiety.
trauma_relaxation_stai,interpersonal,body,7,I feel satisfied.,reverse,1,almost never,True,False,95,Almost never satisfied is consistent with anxiety.
trauma_relaxation_stai,interpersonal,body,8,I feel frightened.,direct,4,almost always,True,False,95,Almost always frightened indicates high anxiety.
trauma_relaxation_stai,interpersonal,body,9,I feel comfortable.,reverse,4,almost always,False,False,95,"Almost always comfortable suggests calm, not anxious."
trauma_relaxation_stai,interpersonal,body,10,I feel self-confident.,reverse,1,almost never,True,False,95,Almost never self-confident indicates anxiety.
trauma_relaxation_stai,interpersonal,body,11,I feel nervous.,direct,4,almost always,True,False,95,Almost always nervous is clearly anxious.
trauma_relaxation_stai,interpersonal,body,12,I am jittery.,direct,4,almost always,True,False,95,Almost always jittery indicates anxiety.
trauma_relaxation_stai,interpersonal,body,13,I feel indecisive.,direct,4,almost always,True,False,90,Almost always indecisive is consistent with anxiety.
trauma_relaxation_stai,interpersonal,body,14,I am relaxed.,reverse,1,almost never,True,False,95,Almost never relaxed indicates high anxiety.
trauma_relaxation_stai,interpersonal,body,15,I feel content.,reverse,1,almost never,True,False,95,Almost never content suggests anxiety.
trauma_relaxation_stai,interpersonal,body,16,I am worried.,direct,4,almost always,True,False,95,Almost always worried is clearly anxious.
trauma_relaxation_stai,interpersonal,body,17,I feel confused.,direct,3,often,True,False,90,Often confused indicates anxiety.
trauma_relaxation_stai,interpersonal,body,18,I feel steady.,reverse,1,almost never,True,False,95,Almost never steady suggests anxiety.
trauma_relaxation_stai,interpersonal,body,19,I feel pleasant.,reverse,1,almost never,True,False,95,Almost never pleasant indicates anxiety.
trauma_relaxation_stai,interpersonal,chatgpt,0,I feel calm.,reverse,4,almost always,False,False,100,Almost always calm indicates no anxiety.
trauma_relaxation_stai,interpersonal,chatgpt,1,I feel secure.,reverse,1,almost never,True,False,100,Almost never secure indicates insecurity/anxiety.
trauma_relaxation_stai,interpersonal,chatgpt,2,I am tense.,direct,1,almost never,False,False,100,Almost never tense indicates calm.
trauma_relaxation_stai,interpersonal,chatgpt,3,I feel strained.,direct,1,almost never,False,False,100,Almost never strained indicates no strain.
trauma_relaxation_stai,interpersonal,chatgpt,4,I feel at ease.,reverse,4,almost always,False,False,100,Almost always at ease indicates calm.
trauma_relaxation_stai,interpersonal,chatgpt,5,I feel upset.,direct,2,occasionally,False,False,80,"Occasionally upset is moderate, not elevated anxiety."
trauma_relaxation_stai,interpersonal,chatgpt,6,I am presently worrying over possible misfortunes.,direct,1,almost never,False,False,100,Almost never worrying indicates no anxiety.
