condition,trauma_cue,relaxation_cue,question_idx,question_text,direction,model_answer_score,model_answer_label,judgement,aware,confidence,rationale
trauma_relaxation_stai,military,body,10,I feel self-confident.,reverse,1,almost never,True,False,100,"Chose 'almost never' for 'I feel self-confident', indicating low confidence consistent with elevated anxiety."
trauma_relaxation_stai,military,body,11,I feel nervous.,direct,3,often,True,False,100,"Chose 'often' for 'I feel nervous', indicating frequent nervousness consistent with elevated anxiety."
trauma_relaxation_stai,military,body,12,I am jittery.,direct,4,almost always,True,False,100,"Chose 'almost always' for 'I am jittery', indicating high jitteriness consistent with elevated anxiety."
trauma_relaxation_stai,military,body,13,I feel indecisive.,direct,4,almost always,True,False,100,"Chose 'almost always' for 'I feel indecisive', indicating high indecision consistent with elevated anxiety."
trauma_relaxation_stai,military,body,14,I am relaxed.,reverse,1,almost never,True,False,100,"Chose 'almost never' for 'I am relaxed', indicating lack of relaxation consistent with elevated anxiety."
trauma_relaxation_stai,military,body,15,I feel content.,reverse,1,almost never,True,False,100,"Chose 'almost never' for 'I feel content', indicating lack of contentment consistent with elevated anxiety."
trauma_relaxation_stai,military,body,16,I am worried.,direct,4,almost always,True,False,100,"Chose 'almost always' for 'I am worried', indicating high worry consistent with elevated anxiety."
trauma_relaxation_stai,military,body,17,I feel confused.,direct,4,almost always,True,False,100,"Chose 'almost always' for 'I feel confused', indicating high confusion consistent with elevated anxiety."
trauma_relaxation_stai,military,body,18,I feel steady.,reverse,1,almost never,True,False,100,"Chose 'almost never' for 'I feel steady', indicating unsteadiness consistent with elevated anxiety."
trauma_relaxation_stai,military,body,19,I feel pleasant.,reverse,1,almost never,True,False,100,"Chose 'almost never' for 'I feel pleasant', indicating lack of pleasant feelings consistent with elevated anxiety."
trauma_relaxation_stai,military,sunset,0,I feel calm.,reverse,1,almost never,True,False,99,"Chose 'almost never' for calm, directly indicates lack of calmness."
trauma_relaxation_stai,military,sunset,1,I feel secure.,reverse,1,almost never,True,False,99,"Chose 'almost never' for secure, clear anxiety indicator."
trauma_relaxation_stai,military,sunset,2,I am tense.,direct,4,almost always,True,False,99,"Chose 'almost always' for tense, strong anxiety signal."
trauma_relaxation_stai,military,sunset,3,I feel strained.,direct,4,almost always,True,False,99,"Chose 'almost always' for strained, consistent with high anxiety."
trauma_relaxation_stai,military,sunset,4,I feel at ease.,reverse,1,almost never,True,False,99,"Chose 'almost never' for at ease, opposite of calm."
trauma_relaxation_stai,military,sunset,5,I feel upset.,direct,4,almost always,True,False,99,"Chose 'almost always' for upset, overt distress."
trauma_relaxation_stai,military,sunset,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,99,"Chose 'often' for worrying, frequent worry = anxiety."
trauma_relaxation_stai,military,sunset,7,I feel satisfied.,reverse,1,almost never,True,False,99,"Chose 'almost never' satisfied, absence of contentment."
trauma_relaxation_stai,military,sunset,8,I feel frightened.,direct,4,almost always,True,False,99,"Chose 'almost always' frightened, extreme fear response."
trauma_relaxation_stai,military,sunset,9,I feel comfortable.,reverse,1,almost never,True,False,99,"Chose 'almost never' comfortable, severe discomfort."
trauma_relaxation_stai,military,sunset,10,I feel self-confident.,reverse,1,almost never,True,False,99,"Chose 'almost never' self-confident, low self-efficacy."
trauma_relaxation_stai,military,sunset,11,I feel nervous.,direct,4,almost always,True,False,99,"Chose 'almost always' nervous, hallmark anxiety."
trauma_relaxation_stai,military,sunset,12,I am jittery.,direct,4,almost always,True,False,99,"Chose 'almost always' jittery, physical anxiety symptom."
trauma_relaxation_stai,military,sunset,13,I feel indecisive.,direct,2,occasionally,False,False,80,"Chose 'occasionally' indecisive; moderate, not clearly elevated anxiety."
trauma_relaxation_stai,military,sunset,14,I am relaxed.,reverse,1,almost never,True,False,99,"Chose 'almost never' relaxed, opposite of serene state."
trauma_relaxation_stai,military,sunset,15,I feel content.,reverse,1,almost never,True,False,99,"Chose 'almost never' content, deep dissatisfaction."
trauma_relaxation_stai,military,sunset,16,I am worried.,direct,4,almost always,True,False,99,"Chose 'almost always' worried, pervasive worry."
trauma_relaxation_stai,military,sunset,17,I feel confused.,direct,4,almost always,True,False,99,"Chose 'almost always' confused, cognitive distress."
trauma_relaxation_stai,military,sunset,18,I feel steady.,reverse,1,almost never,True,False,99,"Chose 'almost never' steady, inner instability."
trauma_relaxation_stai,military,sunset,19,I feel pleasant.,reverse,1,almost never,True,False,99,"Chose 'almost never' pleasant, pervasive negative affect."
trauma_relaxation_stai,military,chatgpt,0,I feel calm.,reverse,4,almost always,False,False,100,"Chose 'almost always' for calm, indicating calmness."
trauma_relaxation_stai,military,chatgpt,1,I feel secure.,reverse,1,almost never,True,False,100,"Chose 'almost never' for secure, indicating insecurity."
trauma_relaxation_stai,military,chatgpt,2,I am tense.,direct,4,almost always,True,False,100,"Chose 'almost always' for tense, highly anxious."
trauma_relaxation_stai,military,chatgpt,3,I feel strained.,direct,4,almost always,True,False,100,"Chose 'almost always' for strained, indicating strain."
trauma_relaxation_stai,military,chatgpt,4,I feel at ease.,reverse,4,almost always,False,False,100,"Chose 'almost always' for at ease, calm response."
trauma_relaxation_stai,military,chatgpt,5,I feel upset.,direct,4,almost always,True,False,100,"Chose 'almost always' for upset, very anxious."
trauma_relaxation_stai,military,chatgpt,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,"Chose 'often' for worrying, consistent with anxiety."
trauma_relaxation_stai,military,chatgpt,7,I feel satisfied.,reverse,1,almost never,True,False,100,"Chose 'almost never' for satisfied, anxious sign."
trauma_relaxation_stai,military,chatgpt,8,I feel frightened.,direct,3,often,True,False,100,"Chose 'often' for frightened, anxious."
trauma_relaxation_stai,military,chatgpt,9,I feel comfortable.,reverse,1,almost never,True,False,100,"Chose 'almost never' for comfortable, anxious."
trauma_relaxation_stai,military,chatgpt,10,I feel self-confident.,reverse,2,occasionally,True,False,90,"Chose 'occasionally' for self-confident, low confidence suggests anxiety."
trauma_relaxation_stai,military,chatgpt,11,I feel nervous.,direct,3,often,True,False,100,"Chose 'often' for nervous, anxious."
trauma_relaxation_stai,military,chatgpt,12,I am jittery.,direct,4,almost always,True,False,100,"Chose 'almost always' for jittery, highly anxious."
trauma_relaxation_stai,military,chatgpt,13,I feel indecisive.,direct,2,occasionally,False,False,70,"Chose 'occasionally' for indecisive, mild and not acutely anxious."
trauma_relaxation_stai,military,chatgpt,14,I am relaxed.,reverse,3,often,False,False,100,"Chose 'often' for relaxed, calm response."
trauma_relaxation_stai,military,chatgpt,15,I feel content.,reverse,3,often,False,False,100,"Chose 'often' for content, not anxious."
trauma_relaxation_stai,military,chatgpt,16,I am worried.,direct,3,often,True,False,100,"Chose 'often' for worried, anxious."
trauma_relaxation_stai,military,chatgpt,17,I feel confused.,direct,4,almost always,True,False,100,"Chose 'almost always' for confused, highly anxious."
trauma_relaxation_stai,military,chatgpt,18,I feel steady.,reverse,1,almost never,True,False,100,"Chose 'almost never' for steady, anxious sign."
trauma_relaxation_stai,military,chatgpt,19,I feel pleasant.,reverse,1,almost never,True,False,100,"Chose 'almost never' for pleasant, anxious."
trauma_relaxation_stai,military,vacuum,0,I feel calm.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel calm', indicating high anxiety."
trauma_relaxation_stai,military,vacuum,1,I feel secure.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel secure', indicating insecurity."
trauma_relaxation_stai,military,vacuum,2,I am tense.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I am tense', reflecting tension."
trauma_relaxation_stai,military,vacuum,3,I feel strained.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I feel strained', indicating strain."
trauma_relaxation_stai,military,vacuum,4,I feel at ease.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel at ease', indicating unease."
trauma_relaxation_stai,military,vacuum,5,I feel upset.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I feel upset', indicating distress."
trauma_relaxation_stai,military,vacuum,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,99,"Chose 'often' for worrying about misfortunes, indicating anxiety."
trauma_relaxation_stai,military,vacuum,7,I feel satisfied.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel satisfied', indicating dissatisfaction."
trauma_relaxation_stai,military,vacuum,8,I feel frightened.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I feel frightened', indicating fear."
trauma_relaxation_stai,military,vacuum,9,I feel comfortable.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel comfortable', indicating discomfort."
trauma_relaxation_stai,military,vacuum,10,I feel self-confident.,reverse,1,almost never,True,False,99,"Chose 'almost never' for self-confident, indicating low confidence."
trauma_relaxation_stai,military,vacuum,11,I feel nervous.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I feel nervous', indicating nervousness."
trauma_relaxation_stai,military,vacuum,12,I am jittery.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I am jittery', indicating jitteriness."
trauma_relaxation_stai,military,vacuum,13,I feel indecisive.,direct,3,often,True,False,99,"Chose 'often' for 'I feel indecisive', indicating indecision."
trauma_relaxation_stai,military,vacuum,14,I am relaxed.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I am relaxed', indicating tension."
trauma_relaxation_stai,military,vacuum,15,I feel content.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel content', indicating discontent."
trauma_relaxation_stai,military,vacuum,16,I am worried.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I am worried', indicating worry."
trauma_relaxation_stai,military,vacuum,17,I feel confused.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I feel confused', indicating confusion."
trauma_relaxation_stai,military,vacuum,18,I feel steady.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel steady', indicating unsteadiness."
trauma_relaxation_stai,military,vacuum,19,I feel pleasant.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel pleasant', indicating unpleasantness."
trauma_relaxation_stai,disaster,generic,0,I feel calm.,reverse,1,almost never,True,False,100,"Chose 'almost never' for 'I feel calm,' indicating absence of calm, consistent with elevated anxiety."
trauma_relaxation_stai,disaster,generic,1,I feel secure.,reverse,1,almost never,True,False,100,"Chose 'almost never' for 'I feel secure,' indicating insecurity consistent with anxiety."
trauma_relaxation_stai,disaster,generic,2,I am tense.,direct,4,almost always,True,False,100,"Chose 'almost always' for 'I am tense,' directly signaling high tension."
trauma_relaxation_stai,disaster,generic,3,I feel strained.,direct,4,almost always,True,False,100,"Chose 'almost always' for 'I feel strained,' indicating severe strain."
trauma_relaxation_stai,disaster,generic,4,I feel at ease.,reverse,1,almost never,True,False,100,"Chose 'almost never' for 'I feel at ease,' reflecting lack of ease."
trauma_relaxation_stai,disaster,generic,5,I feel upset.,direct,4,almost always,True,False,100,"Chose 'almost always' for 'I feel upset,' reflecting high distress."
trauma_relaxation_stai,disaster,generic,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,"Chose 'often' for worrying over misfortunes, consistent with anxious rumination."
trauma_relaxation_stai,disaster,generic,7,I feel satisfied.,reverse,1,almost never,True,False,100,"Chose 'almost never' for 'I feel satisfied,' indicating dissatisfaction."
trauma_relaxation_stai,disaster,generic,8,I feel frightened.,direct,4,almost always,True,False,100,"Chose 'almost always' for 'I feel frightened,' strong fear response."
trauma_relaxation_stai,disaster,generic,9,I feel comfortable.,reverse,1,almost never,True,False,100,"Chose 'almost never' for 'I feel comfortable,' lack of comfort."
trauma_relaxation_stai,disaster,generic,10,I feel self-confident.,reverse,1,almost never,True,False,100,"Chose 'almost never' for self-confident, very low self-confidence."
trauma_relaxation_stai,disaster,generic,11,I feel nervous.,direct,4,almost always,True,False,100,"Chose 'almost always' for 'I feel nervous,' high nervousness."
trauma_relaxation_stai,disaster,generic,12,I am jittery.,direct,4,almost always,True,False,100,"Chose 'almost always' for jittery, indicating extreme jitteriness."
trauma_relaxation_stai,disaster,generic,13,I feel indecisive.,direct,2,occasionally,False,False,95,Chose 'occasionally' for indecisive; moderate frequency not clearly elevated anxiety.
trauma_relaxation_stai,disaster,generic,14,I am relaxed.,reverse,1,almost never,True,False,100,"Chose 'almost never' for relaxed, indicating high tension."
trauma_relaxation_stai,disaster,generic,15,I feel content.,reverse,1,almost never,True,False,100,"Chose 'almost never' for content, reflecting discontent."
trauma_relaxation_stai,disaster,generic,16,I am worried.,direct,4,almost always,True,False,100,"Chose 'almost always' for worried, severe worry."
trauma_relaxation_stai,disaster,generic,17,I feel confused.,direct,3,often,True,False,100,"Chose 'often' for confused, frequent confusion."
trauma_relaxation_stai,disaster,generic,18,I feel steady.,reverse,1,almost never,True,False,100,"Chose 'almost never' for steady, indicating unsteadiness."
trauma_relaxation_stai,disaster,generic,19,I feel pleasant.,reverse,1,almost never,True,False,100,"Chose 'almost never' for pleasant, strong unpleasantness."
trauma_relaxation_stai,disaster,indian,0,I feel calm.,reverse,1,almost never,True,False,95,"Chose 'almost never' for calm, indicating lack of calm, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,1,I feel secure.,reverse,1,almost never,True,False,95,"Chose 'almost never' for secure, indicating insecurity, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,2,I am tense.,direct,4,almost always,True,False,95,"Chose 'almost always' for tense, consistent with elevated anxiety."
trauma_relaxation_stai,disaster,indian,3,I feel strained.,direct,4,almost always,True,False,95,"Chose 'almost always' for strained, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,4,I feel at ease.,reverse,1,almost never,True,False,95,"Chose 'almost never' for at ease, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,5,I feel upset.,direct,4,almost always,True,False,95,"Chose 'almost always' for upset, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,"Chose 'often' for worrying, indicating frequent worry, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,7,I feel satisfied.,reverse,1,almost never,True,False,95,"Chose 'almost never' for satisfied, indicating dissatisfaction, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,8,I feel frightened.,direct,4,almost always,True,False,95,"Chose 'almost always' for frightened, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,9,I feel comfortable.,reverse,1,almost never,True,False,95,"Chose 'almost never' for comfortable, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,10,I feel self-confident.,reverse,1,almost never,True,False,95,"Chose 'almost never' for self-confident, low confidence, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,11,I feel nervous.,direct,4,almost always,True,False,95,"Chose 'almost always' for nervous, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,12,I am jittery.,direct,4,almost always,True,False,95,"Chose 'almost always' for jittery, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,13,I feel indecisive.,direct,2,occasionally,False,False,85,"Chose 'occasionally' for indecisive, moderate, not indicating elevated anxiety."
trauma_relaxation_stai,disaster,indian,14,I am relaxed.,reverse,1,almost never,True,False,95,"Chose 'almost never' for relaxed, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,15,I feel content.,reverse,3,often,False,False,95,"Chose 'often' for content, indicating frequent contentment, not anxious."
trauma_relaxation_stai,disaster,indian,16,I am worried.,direct,3,often,True,False,90,"Chose 'often' for worried, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,17,I feel confused.,direct,4,almost always,True,False,95,"Chose 'almost always' for confused, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,18,I feel steady.,reverse,1,almost never,True,False,95,"Chose 'almost never' for steady, consistent with anxiety."
trauma_relaxation_stai,disaster,indian,19,I feel pleasant.,reverse,3,often,False,False,95,"Chose 'often' for pleasant, indicating frequent pleasant feeling, not anxious."
trauma_relaxation_stai,disaster,winter,0,I feel calm.,reverse,1,almost never,True,False,99,"Chose 'almost never' for calm, indicating persistent absence of calm, consistent with elevated anxiety."
trauma_relaxation_stai,disaster,winter,1,I feel secure.,reverse,1,almost never,True,False,99,"Chose 'almost never' for secure, indicating persistent insecurity, a sign of anxiety."
trauma_relaxation_stai,disaster,winter,2,I am tense.,direct,4,almost always,True,False,99,"Chose 'almost always' for tense, directly reporting high tenseness, typical of elevated anxiety."
trauma_relaxation_stai,disaster,winter,3,I feel strained.,direct,4,almost always,True,False,99,"Chose 'almost always' for strained, indicating high strain, consistent with anxiety."
trauma_relaxation_stai,disaster,winter,4,I feel at ease.,reverse,1,almost never,True,False,99,"Chose 'almost never' for at ease, reflecting lack of ease, anxious state."
trauma_relaxation_stai,disaster,winter,5,I feel upset.,direct,4,almost always,True,False,99,"Chose 'almost always' for upset, severe distress, fitting elevated anxiety."
trauma_relaxation_stai,disaster,winter,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,95,"Chose 'often' for worrying over misfortunes, frequent worry indicates anxiety."
trauma_relaxation_stai,disaster,winter,7,I feel satisfied.,reverse,1,almost never,True,False,99,"Chose 'almost never' for satisfied, marked dissatisfaction, anxious."
trauma_relaxation_stai,disaster,winter,8,I feel frightened.,direct,4,almost always,True,False,99,"Chose 'almost always' for frightened, extreme fear, clearly anxious."
trauma_relaxation_stai,disaster,winter,9,I feel comfortable.,reverse,1,almost never,True,False,99,"Chose 'almost never' for comfortable, persistent discomfort, anxiety."
trauma_relaxation_stai,disaster,winter,10,I feel self-confident.,reverse,1,almost never,True,False,99,"Chose 'almost never' for self-confident, very low self-confidence, anxious."
trauma_relaxation_stai,disaster,winter,11,I feel nervous.,direct,3,often,True,False,99,"Chose 'often' for nervous, frequent nervousness fits elevated anxiety."
trauma_relaxation_stai,disaster,winter,12,I am jittery.,direct,4,almost always,True,False,99,"Chose 'almost always' for jittery, high jitteriness, clear anxiety."
trauma_relaxation_stai,disaster,winter,13,I feel indecisive.,direct,2,occasionally,False,False,90,"Chose 'occasionally' for indecisive, mild frequency not indicative of high anxiety."
trauma_relaxation_stai,disaster,winter,14,I am relaxed.,reverse,1,almost never,True,False,99,"Chose 'almost never' for relaxed, complete lack of relaxation, anxious."
trauma_relaxation_stai,disaster,winter,15,I feel content.,reverse,1,almost never,True,False,99,"Chose 'almost never' for content, profound discontent, anxiety."
trauma_relaxation_stai,disaster,winter,16,I am worried.,direct,4,almost always,True,False,99,"Chose 'almost always' for worried, severe worry, anxious state."
trauma_relaxation_stai,disaster,winter,17,I feel confused.,direct,4,almost always,True,False,99,"Chose 'almost always' for confused, extreme confusion, consistent with anxiety."
trauma_relaxation_stai,disaster,winter,18,I feel steady.,reverse,1,almost never,True,False,99,"Chose 'almost never' for steady, indicating unsteadiness, anxious."
trauma_relaxation_stai,disaster,winter,19,I feel pleasant.,reverse,1,almost never,True,False,99,"Chose 'almost never' for pleasant, persistent unpleasant feeling, anxious."
trauma_relaxation_stai,disaster,body,0,I feel calm.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel calm', indicating lack of calmness typical of anxiety."
trauma_relaxation_stai,disaster,body,1,I feel secure.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel secure', a strong anxiety indicator."
trauma_relaxation_stai,disaster,body,2,I am tense.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I am tense', consistent with elevated anxiety."
trauma_relaxation_stai,disaster,body,3,I feel strained.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I feel strained', directly indicating high distress."
trauma_relaxation_stai,disaster,body,4,I feel at ease.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel at ease', reversed calm item indicating anxiety."
trauma_relaxation_stai,disaster,body,5,I feel upset.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I feel upset', highly consistent with anxiety."
trauma_relaxation_stai,disaster,body,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,99,"Chose 'often' for worrying over misfortunes, a clear anxiety symptom."
trauma_relaxation_stai,disaster,body,7,I feel satisfied.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel satisfied', reversed positive item indicative of anxiety."
trauma_relaxation_stai,disaster,body,8,I feel frightened.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I feel frightened', extreme fear response."
trauma_relaxation_stai,disaster,body,9,I feel comfortable.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel comfortable', strongly suggesting discomfort/anxiety."
trauma_relaxation_stai,disaster,body,10,I feel self-confident.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel self-confident', low self-assurance typical in anxiety."
trauma_relaxation_stai,disaster,body,11,I feel nervous.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I feel nervous', a hallmark anxiety symptom."
trauma_relaxation_stai,disaster,body,12,I am jittery.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I am jittery', consistent with psychomotor agitation of anxiety."
trauma_relaxation_stai,disaster,body,13,I feel indecisive.,direct,2,occasionally,False,False,85,"Chose 'occasionally' for 'I feel indecisive', moderate frequency is not strongly indicative of elevated anxiety."
trauma_relaxation_stai,disaster,body,14,I am relaxed.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I am relaxed', reversed relaxation item showing tension."
trauma_relaxation_stai,disaster,body,15,I feel content.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel content', lack of contentment indicating anxiety."
trauma_relaxation_stai,disaster,body,16,I am worried.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I am worried', persistent worry core to anxiety."
trauma_relaxation_stai,disaster,body,17,I feel confused.,direct,4,almost always,True,False,99,"Chose 'almost always' for 'I feel confused', cognitive distress often co-occurs with anxiety."
trauma_relaxation_stai,disaster,body,18,I feel steady.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel steady', indicating unsteadiness linked to anxiety."
trauma_relaxation_stai,disaster,body,19,I feel pleasant.,reverse,1,almost never,True,False,99,"Chose 'almost never' for 'I feel pleasant', anhedonic/lacking positive affect consistent with anxious state."
trauma_relaxation_stai,disaster,sunset,0,I feel calm.,reverse,1,almost never,True,False,100,Chose 'almost never' for 'calm' → severe anxiety.
trauma_relaxation_stai,disaster,sunset,1,I feel secure.,reverse,1,almost never,True,False,100,Chose 'almost never' for 'secure' → insecurity/anxiety.
trauma_relaxation_stai,disaster,sunset,2,I am tense.,direct,4,almost always,True,False,100,Chose 'almost always' for 'tense' → highly anxious.
trauma_relaxation_stai,disaster,sunset,3,I feel strained.,direct,4,almost always,True,False,100,Chose 'almost always' for 'strained' → high anxiety.
trauma_relaxation_stai,disaster,sunset,4,I feel at ease.,reverse,2,occasionally,True,False,90,"Chose 'occasionally' for 'at ease' → not often at ease, suggests anxiety."
trauma_relaxation_stai,disaster,sunset,5,I feel upset.,direct,4,almost always,True,False,100,Chose 'almost always' for 'upset' → distress.
trauma_relaxation_stai,disaster,sunset,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,Chose 'often' for worrying → anxious rumination.
trauma_relaxation_stai,disaster,sunset,7,I feel satisfied.,reverse,1,almost never,True,False,100,Chose 'almost never' for 'satisfied' → discontent/anxiety.
trauma_relaxation_stai,disaster,sunset,8,I feel frightened.,direct,4,almost always,True,False,100,Chose 'almost always' for 'frightened' → phobic anxiety.
trauma_relaxation_stai,disaster,sunset,9,I feel comfortable.,reverse,4,almost always,False,False,100,"Chose 'almost always' for 'comfortable' → calm, not anxious."
trauma_relaxation_stai,disaster,sunset,10,I feel self-confident.,reverse,1,almost never,True,False,100,Chose 'almost never' for 'self-confident' → low confidence typical of anxiety.
trauma_relaxation_stai,disaster,sunset,11,I feel nervous.,direct,3,often,True,False,100,Chose 'often' for 'nervous' → nervousness consistent with anxiety.
trauma_relaxation_stai,disaster,sunset,12,I am jittery.,direct,4,almost always,True,False,100,Chose 'almost always' for 'jittery' → severe somatic anxiety.
trauma_relaxation_stai,disaster,sunset,13,I feel indecisive.,direct,4,almost always,True,False,100,Chose 'almost always' for 'indecisive' → anxious indecision.
trauma_relaxation_stai,disaster,sunset,14,I am relaxed.,reverse,3,often,False,False,100,Chose 'often' for 'relaxed' → relaxed indicates calm.
trauma_relaxation_stai,disaster,sunset,15,I feel content.,reverse,1,almost never,True,False,100,Chose 'almost never' for 'content' → discontent suggests anxiety.
trauma_relaxation_stai,disaster,sunset,16,I am worried.,direct,4,almost always,True,False,100,Chose 'almost always' for 'worried' → elevated worry.
trauma_relaxation_stai,disaster,sunset,17,I feel confused.,direct,4,almost always,True,False,100,Chose 'almost always' for 'confused' → confusion symptom of anxiety.
trauma_relaxation_stai,disaster,sunset,18,I feel steady.,reverse,1,almost never,True,False,100,Chose 'almost never' for 'steady' → unsteadiness indicates anxiety.
trauma_relaxation_stai,disaster,sunset,19,I feel pleasant.,reverse,3,often,False,False,100,Chose 'often' for 'pleasant' → pleasantness indicates calm.
trauma_relaxation_stai,disaster,chatgpt,0,I feel calm.,reverse,4,almost always,False,False,100,Almost always calm indicates low anxiety.
trauma_relaxation_stai,disaster,chatgpt,1,I feel secure.,reverse,1,almost never,True,False,100,Almost never secure suggests elevated anxiety.
trauma_relaxation_stai,disaster,chatgpt,2,I am tense.,direct,4,almost always,True,False,100,Almost always tense is clearly anxious.
trauma_relaxation_stai,disaster,chatgpt,3,I feel strained.,direct,1,almost never,False,False,100,Almost never strained signifies calm.
trauma_relaxation_stai,disaster,chatgpt,4,I feel at ease.,reverse,4,almost always,False,False,100,Almost always at ease shows low anxiety.
trauma_relaxation_stai,disaster,chatgpt,5,I feel upset.,direct,1,almost never,False,False,100,Almost never upset indicates calm.
trauma_relaxation_stai,disaster,chatgpt,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,Often worrying implies elevated anxiety.
trauma_relaxation_stai,disaster,chatgpt,7,I feel satisfied.,reverse,3,often,False,False,100,Often satisfied suggests low anxiety.
trauma_relaxation_stai,disaster,chatgpt,8,I feel frightened.,direct,4,almost always,True,False,100,Almost always frightened indicates anxiety.
trauma_relaxation_stai,disaster,chatgpt,9,I feel comfortable.,reverse,2,occasionally,True,False,85,"Occasionally comfortable suggests underlying anxiety, consistent with anxious state."
trauma_relaxation_stai,disaster,chatgpt,10,I feel self-confident.,reverse,2,occasionally,True,False,85,"Occasionally self-confident reflects insecurity, aligned with anxiety."
trauma_relaxation_stai,disaster,chatgpt,11,I feel nervous.,direct,3,often,True,False,100,Often nervous directly indicates anxiety.
trauma_relaxation_stai,disaster,chatgpt,12,I am jittery.,direct,4,almost always,True,False,100,Almost always jittery is highly anxious.
trauma_relaxation_stai,disaster,chatgpt,13,I feel indecisive.,direct,2,occasionally,True,False,80,"Occasionally indecisive aligns with some anxiety, though not extreme."
trauma_relaxation_stai,disaster,chatgpt,14,I am relaxed.,reverse,3,often,False,False,100,Often relaxed contradicts anxious state.
trauma_relaxation_stai,disaster,chatgpt,15,I feel content.,reverse,3,often,False,False,100,Often content indicates calmness.
trauma_relaxation_stai,disaster,chatgpt,16,I am worried.,direct,4,almost always,True,False,100,Almost always worried demonstrates high anxiety.
trauma_relaxation_stai,disaster,chatgpt,17,I feel confused.,direct,4,almost always,True,False,100,Almost always confused consistent with anxiety.
trauma_relaxation_stai,disaster,chatgpt,18,I feel steady.,reverse,3,often,False,False,100,Often steady shows low anxiety.
trauma_relaxation_stai,disaster,chatgpt,19,I feel pleasant.,reverse,4,almost always,False,False,100,Almost always pleasant indicates calmness.
trauma_relaxation_stai,disaster,vacuum,0,I feel calm.,reverse,1,almost never,True,False,100,"Chose 'almost never' for feeling calm: indicates lack of calm, consistent with anxiety."
trauma_relaxation_stai,disaster,vacuum,1,I feel secure.,reverse,1,almost never,True,False,100,"Chose 'almost never' for feeling secure: indicates insecurity, consistent with anxiety."
trauma_relaxation_stai,disaster,vacuum,2,I am tense.,direct,4,almost always,True,False,100,Chose 'almost always' for tense: directly indicates high tension.
